Fecha,Equipo1,Score,Equipo2,Resultado,Goles_equipo1,Goles_equipo2,Diferencia_goles
2005-01-16,Barcelona,1 - 0,R. Sociedad,Ganó,1,0,1
2005-01-09,Villarreal,3 - 0,Barcelona,Perdió,3,0,3
2004-12-21,Barcelona,2 - 1,Levante,Ganó,2,1,1
2004-12-18,Barcelona,1 - 1,Valencia,Empató,1,1,0
2004-12-11,Albacete,1 - 2,Barcelona,Ganó,1,2,1
2004-12-04,Barcelona,4 - 0,Málaga,Ganó,4,0,4
2004-11-27,Getafe,1 - 2,Barcelona,Ganó,1,2,1
2004-11-20,Barcelona,3 - 0,Real Madrid,Ganó,3,0,3
2004-11-14,Real Betis,2 - 1,Barcelona,Perdió,2,1,1
2004-11-06,Barcelona,2 - 1,RC Deportivo,Ganó,2,1,1
2004-10-30,Athletic,1 - 1,Barcelona,Empató,1,1,0
2004-10-24,Barcelona,3 - 0,Osasuna,Ganó,3,0,3
2004-10-16,Espanyol,0 - 1,Barcelona,Ganó,0,1,1
2004-10-03,Barcelona,1 - 0,Numancia,Ganó,1,0,1
2004-09-26,Mallorca,1 - 3,Barcelona,Ganó,1,3,2
2004-09-23,Barcelona,4 - 1,Real Zaragoza,Ganó,4,1,3
2004-09-19,Atlético,1 - 1,Barcelona,Empató,1,1,0
2004-09-11,Barcelona,2 - 0,Sevilla,Ganó,2,0,2
2004-08-29,Racing,0 - 2,Barcelona,Ganó,0,2,2
2004-05-23,Real Zaragoza,2 - 1,Barcelona,Perdió,2,1,1
2004-05-16,Barcelona,1 - 0,Racing,Ganó,1,0,1
2004-05-08,Celta,1 - 0,Barcelona,Perdió,1,0,1
2004-05-02,Barcelona,4 - 1,Espanyol,Ganó,4,1,3
2004-04-25,Real Madrid,1 - 2,Barcelona,Ganó,1,2,1
2004-04-18,Barcelona,3 - 0,Málaga,Ganó,3,0,3
2004-04-14,Real Betis,1 - 1,Barcelona,Empató,1,1,0
2004-04-10,Real Valladolid,1 - 3,Barcelona,Ganó,1,3,2
2004-04-03,Barcelona,0 - 0,Villarreal,Empató,0,0,0
2004-03-21,Barcelona,1 - 0,R. Sociedad,Ganó,1,0,1
2004-03-14,Real Murcia,0 - 2,Barcelona,Ganó,0,2,2
2004-03-07,Barcelona,3 - 2,Mallorca,Ganó,3,2,1
2004-02-29,RC Deportivo,2 - 3,Barcelona,Ganó,2,3,1
2004-02-21,Valencia,0 - 1,Barcelona,Ganó,0,1,1
2004-02-15,Barcelona,3 - 1,Atlético,Ganó,3,1,2
2004-02-08,Osasuna,1 - 2,Barcelona,Ganó,1,2,1
2004-02-01,Barcelona,5 - 0,Albacete,Ganó,5,0,5
2004-01-25,Sevilla,0 - 1,Barcelona,Ganó,0,1,1
2004-01-17,Barcelona,1 - 1,Athletic,Empató,1,1,0
2004-01-11,Barcelona,3 - 0,Real Zaragoza,Ganó,3,0,3
2004-01-04,Racing,3 - 0,Barcelona,Perdió,3,0,3
2003-12-21,Barcelona,1 - 1,Celta,Empató,1,1,0
2003-12-13,Espanyol,1 - 3,Barcelona,Ganó,1,3,2
2003-12-06,Barcelona,1 - 2,Real Madrid,Perdió,1,2,1
2003-12-03,Málaga,5 - 1,Barcelona,Perdió,5,1,4
2003-11-30,Barcelona,0 - 0,Real Valladolid,Empató,0,0,0
2003-11-22,Villarreal,2 - 1,Barcelona,Perdió,2,1,1
2003-11-09,Barcelona,2 - 1,Real Betis,Ganó,2,1,1
2003-11-02,R. Sociedad,3 - 3,Barcelona,Empató,3,3,0
2003-10-29,Barcelona,3 - 0,Real Murcia,Ganó,3,0,3
2003-10-26,Mallorca,1 - 3,Barcelona,Ganó,1,3,2
2003-10-18,Barcelona,0 - 2,RC Deportivo,Perdió,0,2,2
2003-10-05,Barcelona,0 - 1,Valencia,Perdió,0,1,1
2003-09-28,Atlético,0 - 0,Barcelona,Empató,0,0,0
2003-09-20,Barcelona,1 - 1,Osasuna,Empató,1,1,0
2003-09-14,Albacete,1 - 2,Barcelona,Ganó,1,2,1
2003-09-03,Barcelona,1 - 1,Sevilla,Empató,1,1,0
2003-08-30,Athletic,0 - 1,Barcelona,Ganó,0,1,1
2003-06-22,Barcelona,2 - 0,Celta,Ganó,2,0,2
2003-06-15,Valencia,1 - 3,Barcelona,Ganó,1,3,2
2003-06-01,Barcelona,2 - 1,Málaga,Ganó,2,1,1
2003-05-25,Recreativo,1 - 3,Barcelona,Ganó,1,3,2
2003-05-18,Barcelona,1 - 2,Mallorca,Perdió,1,2,1
2003-05-11,Sevilla,0 - 0,Barcelona,Empató,0,0,0
2003-05-04,Barcelona,3 - 0,Rayo Vallecano,Ganó,3,0,3
2003-04-27,Barcelona,2 - 1,R. Sociedad,Ganó,2,1,1
2003-04-19,Real Madrid,1 - 1,Barcelona,Empató,1,1,0
2003-04-12,Barcelona,2 - 4,RC Deportivo,Perdió,2,4,2
2003-04-05,Villarreal,2 - 0,Barcelona,Perdió,2,0,2
2003-03-23,Barcelona,6 - 1,Racing,Ganó,6,1,5
2003-03-16,Deportivo Alavés,0 - 0,Barcelona,Empató,0,0,0
2003-03-08,Barcelona,1 - 1,Real Valladolid,Empató,1,1,0
2003-03-02,Osasuna,2 - 2,Barcelona,Empató,2,2,0
2003-02-22,Barcelona,4 - 0,Real Betis,Ganó,4,0,4
2003-02-15,Espanyol,0 - 2,Barcelona,Ganó,0,2,2
2003-02-09,Barcelona,2 - 2,Athletic,Empató,2,2,0
2003-02-01,Atlético,3 - 0,Barcelona,Perdió,3,0,3
2003-01-26,Celta,2 - 0,Barcelona,Perdió,2,0,2
2003-01-18,Barcelona,2 - 4,Valencia,Perdió,2,4,2
2003-01-12,Málaga,0 - 0,Barcelona,Empató,0,0,0
2003-01-05,Barcelona,3 - 0,Recreativo,Ganó,3,0,3
2002-12-21,Mallorca,0 - 4,Barcelona,Ganó,0,4,4
2002-12-15,Barcelona,0 - 3,Sevilla,Perdió,0,3,3
2002-12-07,Rayo Vallecano,1 - 0,Barcelona,Perdió,1,0,1
2002-12-01,R. Sociedad,2 - 1,Barcelona,Perdió,2,1,1
2002-11-23,Barcelona,0 - 0,Real Madrid,Empató,0,0,0
2002-11-16,RC Deportivo,2 - 0,Barcelona,Perdió,2,0,2
2002-11-09,Barcelona,1 - 0,Villarreal,Ganó,1,0,1
2002-11-03,Racing,1 - 1,Barcelona,Empató,1,1,0
2002-10-26,Barcelona,6 - 1,Deportivo Alavés,Ganó,6,1,5
2002-10-20,Real Valladolid,2 - 1,Barcelona,Perdió,2,1,1
2002-10-06,Barcelona,2 - 2,Osasuna,Empató,2,2,0
2002-09-28,Real Betis,3 - 0,Barcelona,Perdió,3,0,3
2002-09-21,Barcelona,2 - 0,Espanyol,Ganó,2,0,2
2002-09-14,Athletic,0 - 2,Barcelona,Ganó,0,2,2
2002-09-01,Barcelona,2 - 2,Atlético,Empató,2,2,0
2002-05-11,Real Zaragoza,1 - 1,Barcelona,Empató,1,1,0
2002-05-05,Barcelona,2 - 0,Espanyol,Ganó,2,0,2
2002-04-27,Barcelona,4 - 1,Villarreal,Ganó,4,1,3
2002-04-20,Celta,2 - 1,Barcelona,Perdió,2,1,1
2002-04-14,Barcelona,3 - 2,Deportivo Alavés,Ganó,3,2,1
2002-04-06,Athletic,0 - 2,Barcelona,Ganó,0,2,2
2002-03-30,Barcelona,1 - 1,Las Palmas,Empató,1,1,0
2002-03-24,Real Valladolid,1 - 2,Barcelona,Ganó,1,2,1
2002-03-16,Barcelona,1 - 1,Real Madrid,Empató,1,1,0
2002-03-09,Real Betis,2 - 1,Barcelona,Perdió,2,1,1
2002-03-03,Barcelona,5 - 1,Málaga,Ganó,5,1,4
2002-02-23,Valencia,2 - 0,Barcelona,Perdió,2,0,2
2002-02-16,Barcelona,3 - 2,RC Deportivo,Ganó,3,2,1
2002-02-09,Mallorca,0 - 0,Barcelona,Empató,0,0,0
2002-02-06,Barcelona,2 - 0,R. Sociedad,Ganó,2,0,2
2002-02-02,Tenerife,0 - 6,Barcelona,Ganó,0,6,6
2002-01-27,Barcelona,0 - 1,Osasuna,Perdió,0,1,1
2002-01-20,Rayo Vallecano,2 - 1,Barcelona,Perdió,2,1,1
2002-01-13,Barcelona,3 - 1,Sevilla,Ganó,3,1,2
2002-01-06,Barcelona,2 - 0,Real Zaragoza,Ganó,2,0,2
2001-12-22,Espanyol,2 - 0,Barcelona,Perdió,2,0,2
2001-12-16,Villarreal,0 - 1,Barcelona,Ganó,0,1,1
2001-12-09,Barcelona,2 - 2,Celta,Empató,2,2,0
2001-12-01,Deportivo Alavés,2 - 0,Barcelona,Perdió,2,0,2
2001-11-24,Barcelona,1 - 2,Athletic,Perdió,1,2,1
2001-11-17,Las Palmas,0 - 0,Barcelona,Empató,0,0,0
2001-11-11,Barcelona,4 - 0,Real Valladolid,Ganó,4,0,4
2001-11-04,Real Madrid,2 - 0,Barcelona,Perdió,2,0,2
2001-10-27,Barcelona,3 - 0,Real Betis,Ganó,3,0,3
2001-10-20,Málaga,1 - 1,Barcelona,Empató,1,1,0
2001-10-14,Barcelona,2 - 2,Valencia,Empató,2,2,0
2001-10-06,RC Deportivo,2 - 1,Barcelona,Perdió,2,1,1
2001-10-03,Barcelona,3 - 0,Mallorca,Ganó,3,0,3
2001-09-29,R. Sociedad,0 - 2,Barcelona,Ganó,0,2,2
2001-09-22,Barcelona,2 - 0,Tenerife,Ganó,2,0,2
2001-09-15,Osasuna,0 - 0,Barcelona,Empató,0,0,0
2001-09-09,Barcelona,1 - 1,Rayo Vallecano,Empató,1,1,0
2001-08-26,Sevilla,1 - 2,Barcelona,Ganó,1,2,1
2001-06-17,Barcelona,3 - 2,Valencia,Ganó,3,2,1
2001-06-10,Real Valladolid,2 - 2,Barcelona,Empató,2,2,0
2001-05-27,Barcelona,0 - 1,Real Oviedo,Perdió,0,1,1
2001-05-19,Deportivo Alavés,0 - 1,Barcelona,Ganó,0,1,1
2001-05-13,Barcelona,5 - 1,Rayo Vallecano,Ganó,5,1,4
2001-05-05,Espanyol,0 - 0,Barcelona,Empató,0,0,0
2001-04-29,Barcelona,1 - 1,Celta,Empató,1,1,0
2001-04-22,Osasuna,3 - 1,Barcelona,Perdió,3,1,2
2001-04-14,Barcelona,4 - 4,Real Zaragoza,Empató,4,4,0
2001-04-08,Villarreal,4 - 4,Barcelona,Empató,4,4,0
2001-04-01,Barcelona,4 - 1,Las Palmas,Ganó,4,1,3
2001-03-18,Numancia,1 - 1,Barcelona,Empató,1,1,0
2001-03-11,Barcelona,1 - 1,Mallorca,Empató,1,1,0
2001-03-03,Real Madrid,2 - 2,Barcelona,Empató,2,2,0
2001-02-25,Barcelona,3 - 0,R. Sociedad,Ganó,3,0,3
2001-02-17,Barcelona,2 - 3,RC Deportivo,Perdió,2,3,1
2001-02-11,Racing,4 - 0,Barcelona,Perdió,4,0,4
2001-02-03,Barcelona,7 - 0,Athletic,Ganó,7,0,7
2001-01-27,Málaga,0 - 0,Barcelona,Empató,0,0,0
2001-01-20,Valencia,0 - 1,Barcelona,Ganó,0,1,1
2001-01-13,Barcelona,3 - 1,Real Valladolid,Ganó,3,1,2
2001-01-07,Real Oviedo,2 - 3,Barcelona,Ganó,2,3,1
2000-12-20,Barcelona,3 - 2,Deportivo Alavés,Ganó,3,2,1
2000-12-16,Rayo Vallecano,2 - 2,Barcelona,Empató,2,2,0
2000-12-10,Barcelona,4 - 2,Espanyol,Ganó,4,2,2
2000-12-02,Celta,3 - 3,Barcelona,Empató,3,3,0
2000-11-26,Barcelona,2 - 0,Osasuna,Ganó,2,0,2
2000-11-19,Real Zaragoza,3 - 1,Barcelona,Perdió,3,1,2
2000-11-12,Barcelona,1 - 2,Villarreal,Perdió,1,2,1
2000-11-04,Las Palmas,0 - 1,Barcelona,Ganó,0,1,1
2000-11-01,Barcelona,1 - 1,Numancia,Empató,1,1,0
2000-10-28,Mallorca,2 - 0,Barcelona,Perdió,2,0,2
2000-10-21,Barcelona,2 - 0,Real Madrid,Ganó,2,0,2
2000-10-14,R. Sociedad,0 - 6,Barcelona,Ganó,0,6,6
2000-10-01,RC Deportivo,2 - 0,Barcelona,Perdió,2,0,2
2000-09-23,Barcelona,3 - 1,Racing,Ganó,3,1,2
2000-09-16,Athletic,3 - 1,Barcelona,Perdió,3,1,2
2000-09-09,Barcelona,2 - 1,Málaga,Ganó,2,1,1
