Fecha,Equipo1,Score,Equipo2,Resultado,Goles_equipo1,Goles_equipo2,Diferencia_goles
2011-10-29,Valencia,3 - 1,Getafe,Ganó,3,1,2
2011-10-26,Real Zaragoza,0 - 1,Valencia,Ganó,0,1,1
2011-10-23,Valencia,1 - 1,Athletic,Empató,1,1,0
2011-10-15,Mallorca,1 - 1,Valencia,Empató,1,1,0
2011-10-01,Valencia,1 - 0,Granada,Ganó,1,0,1
2011-09-24,Sevilla,1 - 0,Valencia,Perdió,1,0,1
2011-09-21,Valencia,2 - 2,Barcelona,Empató,2,2,0
2011-09-17,Real Sporting,0 - 1,Valencia,Ganó,0,1,1
2011-09-10,Valencia,1 - 0,Atlético,Ganó,1,0,1
2011-08-27,Valencia,4 - 3,Racing,Ganó,4,3,1
2011-05-21,RC Deportivo,0 - 2,Valencia,Ganó,0,2,2
2011-05-15,Valencia,0 - 0,Levante,Empató,0,0,0
2011-05-11,Espanyol,2 - 2,Valencia,Empató,2,2,0
2011-05-07,Valencia,3 - 0,R. Sociedad,Ganó,3,0,3
2011-05-01,Osasuna,1 - 0,Valencia,Perdió,1,0,1
2011-04-23,Valencia,3 - 6,Real Madrid,Perdió,3,6,3
2011-04-16,Almería,0 - 3,Valencia,Ganó,0,3,3
2011-04-10,Valencia,5 - 0,Villarreal,Ganó,5,0,5
2011-04-02,Getafe,2 - 4,Valencia,Ganó,2,4,2
2011-03-20,Valencia,0 - 1,Sevilla,Perdió,0,1,1
2011-03-12,Real Zaragoza,4 - 0,Valencia,Perdió,4,0,4
2011-03-05,Mallorca,1 - 2,Valencia,Ganó,1,2,1
2011-03-02,Valencia,0 - 1,Barcelona,Perdió,0,1,1
2011-02-27,Athletic,1 - 2,Valencia,Ganó,1,2,1
2011-02-19,Valencia,0 - 0,Real Sporting,Empató,0,0,0
2011-02-12,Atlético,1 - 2,Valencia,Ganó,1,2,1
2011-02-06,Valencia,2 - 0,Hércules,Ganó,2,0,2
2011-01-31,Racing,1 - 1,Valencia,Empató,1,1,0
2011-01-22,Valencia,4 - 3,Málaga,Ganó,4,3,1
2011-01-16,Valencia,2 - 0,RC Deportivo,Ganó,2,0,2
2011-01-09,Levante,0 - 1,Valencia,Ganó,0,1,1
2011-01-02,Valencia,2 - 1,Espanyol,Ganó,2,1,1
2010-12-18,R. Sociedad,1 - 2,Valencia,Ganó,1,2,1
2010-12-13,Valencia,3 - 3,Osasuna,Empató,3,3,0
2010-12-04,Real Madrid,2 - 0,Valencia,Perdió,2,0,2
2010-11-28,Valencia,2 - 1,Almería,Ganó,2,1,1
2010-11-20,Villarreal,1 - 1,Valencia,Empató,1,1,0
2010-11-14,Valencia,2 - 0,Getafe,Ganó,2,0,2
2010-11-08,Sevilla,2 - 0,Valencia,Perdió,2,0,2
2010-10-30,Valencia,1 - 1,Real Zaragoza,Empató,1,1,0
2010-10-23,Valencia,1 - 2,Mallorca,Perdió,1,2,1
2010-10-16,Barcelona,2 - 1,Valencia,Perdió,2,1,1
2010-10-02,Valencia,2 - 1,Athletic,Ganó,2,1,1
2010-09-25,Real Sporting,0 - 2,Valencia,Ganó,0,2,2
2010-09-22,Valencia,1 - 1,Atlético,Empató,1,1,0
2010-09-19,Hércules,1 - 2,Valencia,Ganó,1,2,1
2010-09-11,Valencia,1 - 0,Racing,Ganó,1,0,1
2010-08-28,Málaga,1 - 3,Valencia,Ganó,1,3,2
2010-05-16,Valencia,1 - 0,Tenerife,Ganó,1,0,1
2010-05-08,Villarreal,2 - 0,Valencia,Perdió,2,0,2
2010-05-04,Valencia,3 - 1,Xerez CD,Ganó,3,1,2
2010-05-01,Espanyol,0 - 2,Valencia,Ganó,0,2,2
2010-04-24,Valencia,1 - 0,RC Deportivo,Ganó,1,0,1
2010-04-18,Real Madrid,2 - 0,Valencia,Perdió,2,0,2
2010-04-15,Valencia,2 - 0,Athletic,Ganó,2,0,2
2010-04-11,Mallorca,3 - 2,Valencia,Perdió,3,2,1
2010-04-04,Valencia,3 - 0,Osasuna,Ganó,3,0,3
2010-03-27,Real Zaragoza,3 - 0,Valencia,Perdió,3,0,3
2010-03-24,Valencia,1 - 0,Málaga,Ganó,1,0,1
2010-03-21,Valencia,2 - 0,Almería,Ganó,2,0,2
2010-03-14,Barcelona,3 - 0,Valencia,Perdió,3,0,3
2010-03-08,Valencia,0 - 0,Racing,Empató,0,0,0
2010-02-28,Atlético,4 - 1,Valencia,Perdió,4,1,3
2010-02-22,Valencia,2 - 1,Getafe,Ganó,2,1,1
2010-02-13,Real Sporting,1 - 1,Valencia,Empató,1,1,0
2010-02-06,Valencia,2 - 0,Real Valladolid,Ganó,2,0,2
2010-01-31,Sevilla,2 - 1,Valencia,Perdió,2,1,1
2010-01-24,Tenerife,0 - 0,Valencia,Empató,0,0,0
2010-01-17,Valencia,4 - 1,Villarreal,Ganó,4,1,3
2010-01-10,Xerez CD,1 - 3,Valencia,Ganó,1,3,2
2010-01-02,Valencia,1 - 0,Espanyol,Ganó,1,0,1
2009-12-20,RC Deportivo,0 - 0,Valencia,Empató,0,0,0
2009-12-12,Valencia,2 - 3,Real Madrid,Perdió,2,3,1
2009-12-06,Athletic,1 - 2,Valencia,Ganó,1,2,1
2009-11-28,Valencia,1 - 1,Mallorca,Empató,1,1,0
2009-11-22,Osasuna,1 - 3,Valencia,Ganó,1,3,2
2009-11-08,Valencia,3 - 1,Real Zaragoza,Ganó,3,1,2
2009-11-01,Málaga,0 - 1,Valencia,Ganó,0,1,1
2009-10-25,Almería,0 - 3,Valencia,Ganó,0,3,3
2009-10-17,Valencia,0 - 0,Barcelona,Empató,0,0,0
2009-10-04,Racing,0 - 1,Valencia,Ganó,0,1,1
2009-09-26,Valencia,2 - 2,Atlético,Empató,2,2,0
2009-09-23,Getafe,3 - 1,Valencia,Perdió,3,1,2
2009-09-20,Valencia,2 - 2,Real Sporting,Empató,2,2,0
2009-09-13,Real Valladolid,2 - 4,Valencia,Ganó,2,4,2
2009-08-30,Valencia,2 - 0,Sevilla,Ganó,2,0,2
2009-05-30,Valencia,2 - 0,Athletic,Ganó,2,0,2
2009-05-23,Villarreal,3 - 1,Valencia,Perdió,3,1,2
2009-05-17,Atlético,1 - 0,Valencia,Perdió,1,0,1
2009-05-09,Valencia,3 - 0,Real Madrid,Ganó,3,0,3
2009-05-03,Espanyol,3 - 0,Valencia,Perdió,3,0,3
2009-04-25,Valencia,2 - 2,Barcelona,Empató,2,2,0
2009-04-22,Real Betis,1 - 2,Valencia,Ganó,1,2,1
2009-04-19,Valencia,3 - 1,Sevilla,Ganó,3,1,2
2009-04-12,Real Sporting,2 - 3,Valencia,Ganó,2,3,1
2009-04-05,Valencia,4 - 1,Getafe,Ganó,4,1,3
2009-03-22,Racing,0 - 1,Valencia,Ganó,0,1,1
2009-03-14,Valencia,1 - 1,Recreativo,Empató,1,1,0
2009-03-08,Numancia,2 - 1,Valencia,Perdió,2,1,1
2009-03-01,Valencia,1 - 2,Real Valladolid,Perdió,1,2,1
2009-02-22,RC Deportivo,1 - 1,Valencia,Empató,1,1,0
2009-02-14,Valencia,1 - 1,Málaga,Empató,1,1,0
2009-02-08,Osasuna,1 - 0,Valencia,Perdió,1,0,1
2009-02-01,Valencia,3 - 2,Almería,Ganó,3,2,1
2009-01-25,Mallorca,3 - 1,Valencia,Perdió,3,1,2
2009-01-18,Athletic,3 - 2,Valencia,Perdió,3,2,1
2009-01-10,Valencia,3 - 3,Villarreal,Empató,3,3,0
2009-01-03,Valencia,3 - 1,Atlético,Ganó,3,1,2
2008-12-20,Real Madrid,1 - 0,Valencia,Perdió,1,0,1
2008-12-13,Valencia,2 - 1,Espanyol,Ganó,2,1,1
2008-12-06,Barcelona,4 - 0,Valencia,Perdió,4,0,4
2008-11-30,Valencia,3 - 2,Real Betis,Ganó,3,2,1
2008-11-22,Sevilla,0 - 0,Valencia,Empató,0,0,0
2008-11-15,Valencia,2 - 3,Real Sporting,Perdió,2,3,1
2008-11-09,Getafe,0 - 3,Valencia,Ganó,0,3,3
2008-11-01,Valencia,2 - 4,Racing,Perdió,2,4,2
2008-10-26,Recreativo,1 - 1,Valencia,Empató,1,1,0
2008-10-19,Valencia,4 - 0,Numancia,Ganó,4,0,4
2008-10-05,Real Valladolid,0 - 1,Valencia,Ganó,0,1,1
2008-09-28,Valencia,4 - 2,RC Deportivo,Ganó,4,2,2
2008-09-25,Málaga,0 - 2,Valencia,Ganó,0,2,2
2008-09-21,Valencia,1 - 0,Osasuna,Ganó,1,0,1
2008-09-14,Almería,2 - 2,Valencia,Empató,2,2,0
2008-08-30,Valencia,3 - 0,Mallorca,Ganó,3,0,3
2008-05-18,Valencia,3 - 1,Atlético,Ganó,3,1,2
2008-05-11,Levante,1 - 5,Valencia,Ganó,1,5,4
2008-05-07,Valencia,1 - 0,Real Zaragoza,Ganó,1,0,1
2008-05-04,Barcelona,6 - 0,Valencia,Perdió,6,0,6
2008-04-27,Valencia,3 - 0,Osasuna,Ganó,3,0,3
2008-04-20,Athletic,5 - 1,Valencia,Perdió,5,1,4
2008-04-12,Valencia,1 - 2,Racing,Perdió,1,2,1
2008-04-06,Real Murcia,1 - 0,Valencia,Perdió,1,0,1
2008-03-30,Valencia,0 - 3,Mallorca,Perdió,0,3,3
2008-03-23,Real Madrid,2 - 3,Valencia,Ganó,2,3,1
2008-03-15,Valencia,1 - 2,Sevilla,Perdió,1,2,1
2008-03-09,Valencia,2 - 2,RC Deportivo,Empató,2,2,0
2008-03-01,Espanyol,2 - 0,Valencia,Perdió,2,0,2
2008-02-23,Valencia,1 - 1,Recreativo,Empató,1,1,0
2008-02-17,Getafe,0 - 0,Valencia,Empató,0,0,0
2008-02-10,Valencia,3 - 1,Real Betis,Ganó,3,1,2
2008-02-03,Real Valladolid,0 - 2,Valencia,Ganó,0,2,2
2008-01-27,Valencia,0 - 1,Almería,Perdió,0,1,1
2008-01-19,Villarreal,3 - 0,Valencia,Perdió,3,0,3
2008-01-13,Atlético,1 - 0,Valencia,Perdió,1,0,1
2008-01-06,Valencia,0 - 0,Levante,Empató,0,0,0
2007-12-22,Real Zaragoza,2 - 2,Valencia,Empató,2,2,0
2007-12-15,Valencia,0 - 3,Barcelona,Perdió,0,3,3
2007-12-08,Osasuna,0 - 0,Valencia,Empató,0,0,0
2007-12-02,Valencia,0 - 3,Athletic,Perdió,0,3,3
2007-11-25,Racing,1 - 0,Valencia,Perdió,1,0,1
2007-11-10,Valencia,3 - 0,Real Murcia,Ganó,3,0,3
2007-11-03,Mallorca,0 - 2,Valencia,Ganó,0,2,2
2007-10-31,Valencia,1 - 5,Real Madrid,Perdió,1,5,4
2007-10-28,Sevilla,3 - 0,Valencia,Perdió,3,0,3
2007-10-20,RC Deportivo,2 - 4,Valencia,Ganó,2,4,2
2007-10-06,Valencia,1 - 2,Espanyol,Perdió,1,2,1
2007-09-30,Recreativo,0 - 1,Valencia,Ganó,0,1,1
2007-09-26,Valencia,2 - 1,Getafe,Ganó,2,1,1
2007-09-23,Real Betis,1 - 2,Valencia,Ganó,1,2,1
2007-09-15,Valencia,2 - 1,Real Valladolid,Ganó,2,1,1
2007-09-02,Almería,1 - 2,Valencia,Ganó,1,2,1
2007-08-26,Valencia,0 - 3,Villarreal,Perdió,0,3,3
2007-06-17,Valencia,3 - 3,R. Sociedad,Empató,3,3,0
2007-06-09,Levante,4 - 2,Valencia,Perdió,4,2,2
2007-05-26,Valencia,2 - 3,Villarreal,Perdió,2,3,1
2007-05-19,Mallorca,0 - 1,Valencia,Ganó,0,1,1
2007-05-13,Valencia,2 - 0,Real Zaragoza,Ganó,2,0,2
2007-05-05,RC Deportivo,1 - 2,Valencia,Ganó,1,2,1
2007-04-28,Valencia,2 - 0,Recreativo,Ganó,2,0,2
2007-04-21,Real Madrid,2 - 1,Valencia,Perdió,2,1,1
2007-04-15,Valencia,2 - 0,Sevilla,Ganó,2,0,2
2007-04-07,Athletic,1 - 0,Valencia,Perdió,1,0,1
2007-03-31,Valencia,3 - 2,Espanyol,Ganó,3,2,1
2007-03-17,Valencia,0 - 2,Racing,Perdió,0,2,2
2007-03-11,Osasuna,1 - 1,Valencia,Empató,1,1,0
2007-03-03,Valencia,1 - 0,Celta,Ganó,1,0,1
2007-02-25,Gimnàstic,1 - 1,Valencia,Empató,1,1,0
2007-02-18,Valencia,2 - 1,Barcelona,Ganó,2,1,1
2007-02-11,Getafe,3 - 0,Valencia,Perdió,3,0,3
2007-02-03,Valencia,3 - 1,Atlético,Ganó,3,1,2
2007-01-28,Real Betis,2 - 1,Valencia,Perdió,2,1,1
2007-01-21,R. Sociedad,0 - 1,Valencia,Ganó,0,1,1
2007-01-13,Valencia,3 - 0,Levante,Ganó,3,0,3
2007-01-07,Villarreal,0 - 1,Valencia,Ganó,0,1,1
2006-12-19,Valencia,3 - 1,Mallorca,Ganó,3,1,2
2006-12-16,Real Zaragoza,0 - 1,Valencia,Ganó,0,1,1
2006-12-10,Valencia,4 - 0,RC Deportivo,Ganó,4,0,4
2006-12-02,Recreativo,2 - 0,Valencia,Perdió,2,0,2
2006-11-26,Valencia,0 - 1,Real Madrid,Perdió,0,1,1
2006-11-18,Sevilla,3 - 0,Valencia,Perdió,3,0,3
2006-11-11,Valencia,1 - 1,Athletic,Empató,1,1,0
2006-11-05,Espanyol,1 - 1,Valencia,Empató,1,1,0
2006-10-28,Racing,1 - 0,Valencia,Perdió,1,0,1
2006-10-22,Valencia,1 - 0,Osasuna,Ganó,1,0,1
2006-10-15,Celta,3 - 2,Valencia,Perdió,3,2,1
2006-10-01,Valencia,4 - 0,Gimnàstic,Ganó,4,0,4
2006-09-24,Barcelona,1 - 1,Valencia,Empató,1,1,0
2006-09-17,Valencia,2 - 0,Getafe,Ganó,2,0,2
2006-09-09,Atlético,0 - 1,Valencia,Ganó,0,1,1
2006-08-26,Valencia,2 - 1,Real Betis,Ganó,2,1,1
2006-05-16,Osasuna,2 - 1,Valencia,Perdió,2,1,1
2006-05-06,Valencia,1 - 1,Atlético,Empató,1,1,0
2006-05-03,Mallorca,2 - 1,Valencia,Perdió,2,1,1
2006-04-30,Valencia,3 - 0,Deportivo Alavés,Ganó,3,0,3
2006-04-23,Athletic,0 - 3,Valencia,Ganó,0,3,3
2006-04-16,Valencia,4 - 0,Espanyol,Ganó,4,0,4
2006-04-08,Celta,0 - 1,Valencia,Ganó,0,1,1
2006-04-02,Valencia,5 - 3,Cádiz,Ganó,5,3,2
2006-03-26,Sevilla,1 - 0,Valencia,Perdió,1,0,1
2006-03-22,Valencia,1 - 1,Villarreal,Empató,1,1,0
2006-03-19,Racing,2 - 1,Valencia,Perdió,2,1,1
2006-03-11,Valencia,0 - 0,Real Madrid,Empató,0,0,0
2006-03-05,Málaga,0 - 0,Valencia,Empató,0,0,0
2006-02-26,Valencia,1 - 1,Getafe,Empató,1,1,0
2006-02-19,R. Sociedad,1 - 2,Valencia,Ganó,1,2,1
2006-02-12,Valencia,1 - 0,Barcelona,Ganó,1,0,1
2006-02-04,RC Deportivo,0 - 1,Valencia,Ganó,0,1,1
2006-01-29,Valencia,2 - 2,Real Zaragoza,Empató,2,2,0
2006-01-22,Real Betis,0 - 2,Valencia,Ganó,0,2,2
2006-01-14,Valencia,2 - 0,Osasuna,Ganó,2,0,2
2006-01-08,Atlético,0 - 0,Valencia,Empató,0,0,0
2005-12-21,Valencia,3 - 0,Mallorca,Ganó,3,0,3
2005-12-18,Deportivo Alavés,0 - 1,Valencia,Ganó,0,1,1
2005-12-10,Valencia,1 - 1,Athletic,Empató,1,1,0
2005-12-04,Espanyol,1 - 3,Valencia,Ganó,1,3,2
2005-11-26,Valencia,2 - 0,Celta,Ganó,2,0,2
2005-11-20,Cádiz,0 - 1,Valencia,Ganó,0,1,1
2005-11-05,Villarreal,1 - 0,Valencia,Perdió,1,0,1
2005-10-30,Valencia,1 - 1,Racing,Empató,1,1,0
2005-10-27,Valencia,0 - 2,Sevilla,Perdió,0,2,2
2005-10-23,Real Madrid,1 - 2,Valencia,Ganó,1,2,1
2005-10-16,Valencia,2 - 1,Málaga,Ganó,2,1,1
2005-10-01,Getafe,2 - 1,Valencia,Perdió,2,1,1
2005-09-24,Valencia,2 - 1,R. Sociedad,Ganó,2,1,1
2005-09-21,Barcelona,2 - 2,Valencia,Empató,2,2,0
2005-09-17,Valencia,2 - 2,RC Deportivo,Empató,2,2,0
2005-09-11,Real Zaragoza,2 - 2,Valencia,Empató,2,2,0
2005-08-27,Valencia,1 - 0,Real Betis,Ganó,1,0,1
2005-05-29,Valencia,1 - 0,Osasuna,Ganó,1,0,1
2005-05-22,Levante,0 - 0,Valencia,Empató,0,0,0
2005-05-15,Espanyol,2 - 2,Valencia,Empató,2,2,0
2005-05-08,Valencia,0 - 2,Barcelona,Perdió,0,2,2
2005-04-30,Numancia,1 - 1,Valencia,Empató,1,1,0
2005-04-24,Valencia,2 - 0,Albacete,Ganó,2,0,2
2005-04-17,Mallorca,0 - 0,Valencia,Empató,0,0,0
2005-04-10,Valencia,2 - 2,Málaga,Empató,2,2,0
2005-04-02,Real Zaragoza,2 - 2,Valencia,Empató,2,2,0
2005-03-20,Valencia,3 - 1,Getafe,Ganó,3,1,2
2005-03-13,Atlético,1 - 0,Valencia,Perdió,1,0,1
2005-03-05,Valencia,1 - 1,Real Madrid,Empató,1,1,0
2005-03-02,Sevilla,2 - 2,Valencia,Empató,2,2,0
2005-02-27,Valencia,2 - 1,Real Betis,Ganó,2,1,1
2005-02-20,Racing,1 - 0,Valencia,Perdió,1,0,1
2005-02-12,Valencia,1 - 2,RC Deportivo,Perdió,1,2,1
2005-02-05,R. Sociedad,3 - 3,Valencia,Empató,3,3,0
2005-01-30,Valencia,2 - 2,Athletic,Empató,2,2,0
2005-01-23,Villarreal,3 - 1,Valencia,Perdió,3,1,2
2005-01-16,Osasuna,0 - 0,Valencia,Empató,0,0,0
2005-01-08,Valencia,2 - 1,Levante,Ganó,2,1,1
2004-12-22,Valencia,3 - 0,Espanyol,Ganó,3,0,3
2004-12-18,Barcelona,1 - 1,Valencia,Empató,1,1,0
2004-12-12,Valencia,1 - 0,Numancia,Ganó,1,0,1
2004-12-04,Albacete,0 - 1,Valencia,Ganó,0,1,1
2004-11-28,Valencia,2 - 0,Mallorca,Ganó,2,0,2
2004-11-20,Málaga,0 - 2,Valencia,Ganó,0,2,2
2004-11-13,Valencia,0 - 0,Real Zaragoza,Empató,0,0,0
2004-11-07,Getafe,1 - 0,Valencia,Perdió,1,0,1
2004-10-30,Valencia,1 - 1,Atlético,Empató,1,1,0
2004-10-23,Real Madrid,1 - 0,Valencia,Perdió,1,0,1
2004-10-17,Valencia,1 - 2,Sevilla,Perdió,1,2,1
2004-10-02,Real Betis,1 - 1,Valencia,Empató,1,1,0
2004-09-26,Valencia,2 - 0,Racing,Ganó,2,0,2
2004-09-22,RC Deportivo,1 - 5,Valencia,Ganó,1,5,4
2004-09-18,Valencia,3 - 1,R. Sociedad,Ganó,3,1,2
2004-09-11,Athletic,2 - 2,Valencia,Empató,2,2,0
2004-08-30,Valencia,2 - 1,Villarreal,Ganó,2,1,1
2004-05-23,Valencia,0 - 1,Albacete,Perdió,0,1,1
2004-05-14,Villarreal,2 - 1,Valencia,Perdió,2,1,1
2004-05-09,Sevilla,0 - 2,Valencia,Ganó,0,2,2
2004-05-02,Valencia,2 - 0,Real Betis,Ganó,2,0,2
2004-04-25,Athletic,1 - 1,Valencia,Empató,1,1,0
2004-04-18,Valencia,2 - 2,R. Sociedad,Empató,2,2,0
2004-04-11,Real Zaragoza,0 - 1,Valencia,Ganó,0,1,1
2004-04-04,Valencia,2 - 0,Real Murcia,Ganó,2,0,2
2004-03-28,Racing,0 - 3,Valencia,Ganó,0,3,3
2004-03-21,Valencia,5 - 1,Mallorca,Ganó,5,1,4
2004-03-14,Celta,0 - 2,Valencia,Ganó,0,2,2
2004-03-06,Valencia,3 - 0,RC Deportivo,Ganó,3,0,3
2004-02-29,Espanyol,2 - 1,Valencia,Perdió,2,1,1
2004-02-21,Valencia,0 - 1,Barcelona,Perdió,0,1,1
2004-02-15,Real Madrid,1 - 1,Valencia,Empató,1,1,0
2004-02-07,Valencia,3 - 0,Atlético,Ganó,3,0,3
2004-01-31,Málaga,1 - 6,Valencia,Ganó,1,6,5
2004-01-25,Valencia,0 - 1,Osasuna,Perdió,0,1,1
2004-01-17,Real Valladolid,0 - 0,Valencia,Empató,0,0,0
2004-01-10,Albacete,0 - 1,Valencia,Ganó,0,1,1
2004-01-04,Valencia,4 - 2,Villarreal,Ganó,4,2,2
2003-12-20,Valencia,1 - 0,Sevilla,Ganó,1,0,1
2003-12-14,Real Betis,0 - 1,Valencia,Ganó,0,1,1
2003-12-07,Valencia,2 - 1,Athletic,Ganó,2,1,1
2003-12-02,R. Sociedad,0 - 0,Valencia,Empató,0,0,0
2003-11-29,Valencia,3 - 2,Real Zaragoza,Ganó,3,2,1
2003-11-23,Real Murcia,2 - 2,Valencia,Empató,2,2,0
2003-11-09,Valencia,1 - 2,Racing,Perdió,1,2,1
2003-11-02,Mallorca,0 - 5,Valencia,Ganó,0,5,5
2003-10-29,Valencia,2 - 2,Celta,Empató,2,2,0
2003-10-25,RC Deportivo,2 - 1,Valencia,Perdió,2,1,1
2003-10-19,Valencia,4 - 0,Espanyol,Ganó,4,0,4
2003-10-05,Barcelona,0 - 1,Valencia,Ganó,0,1,1
2003-09-27,Valencia,2 - 0,Real Madrid,Ganó,2,0,2
2003-09-20,Atlético,0 - 3,Valencia,Ganó,0,3,3
2003-09-14,Valencia,1 - 0,Málaga,Ganó,1,0,1
2003-09-02,Osasuna,0 - 1,Valencia,Ganó,0,1,1
2003-08-30,Valencia,1 - 1,Real Valladolid,Empató,1,1,0
2003-06-21,Sevilla,0 - 3,Valencia,Ganó,0,3,3
2003-06-15,Valencia,1 - 3,Barcelona,Perdió,1,3,2
2003-06-01,R. Sociedad,1 - 1,Valencia,Empató,1,1,0
2003-05-24,Valencia,1 - 2,Real Madrid,Perdió,1,2,1
2003-05-17,RC Deportivo,1 - 2,Valencia,Ganó,1,2,1
2003-05-11,Valencia,1 - 2,Villarreal,Perdió,1,2,1
2003-05-04,Racing,2 - 1,Valencia,Perdió,2,1,1
2003-04-27,Valencia,3 - 0,Deportivo Alavés,Ganó,3,0,3
2003-04-19,Real Valladolid,1 - 0,Valencia,Perdió,1,0,1
2003-04-13,Valencia,1 - 0,Osasuna,Ganó,1,0,1
2003-04-05,Real Betis,2 - 0,Valencia,Perdió,2,0,2
2003-03-23,Valencia,1 - 1,Espanyol,Empató,1,1,0
2003-03-16,Athletic,1 - 0,Valencia,Perdió,1,0,1
2003-03-08,Valencia,0 - 1,Atlético,Perdió,0,1,1
2003-03-02,Celta,1 - 1,Valencia,Empató,1,1,0
2003-02-23,Rayo Vallecano,0 - 4,Valencia,Ganó,0,4,4
2003-02-15,Valencia,2 - 0,Málaga,Ganó,2,0,2
2003-02-09,Recreativo,1 - 1,Valencia,Empató,1,1,0
2003-02-02,Valencia,1 - 0,Mallorca,Ganó,1,0,1
2003-01-26,Valencia,1 - 0,Sevilla,Ganó,1,0,1
2003-01-18,Barcelona,2 - 4,Valencia,Ganó,2,4,2
2003-01-11,Valencia,2 - 2,R. Sociedad,Empató,2,2,0
2003-01-05,Real Madrid,4 - 1,Valencia,Perdió,4,1,3
2002-12-22,Valencia,0 - 1,RC Deportivo,Perdió,0,1,1
2002-12-14,Villarreal,0 - 2,Valencia,Ganó,0,2,2
2002-12-07,Valencia,2 - 0,Racing,Ganó,2,0,2
2002-12-01,Deportivo Alavés,0 - 0,Valencia,Empató,0,0,0
2002-11-24,Valencia,2 - 0,Real Valladolid,Ganó,2,0,2
2002-11-17,Osasuna,1 - 0,Valencia,Perdió,1,0,1
2002-11-09,Valencia,1 - 1,Real Betis,Empató,1,1,0
2002-11-03,Espanyol,0 - 1,Valencia,Ganó,0,1,1
2002-10-26,Valencia,5 - 1,Athletic,Ganó,5,1,4
2002-10-19,Atlético,1 - 1,Valencia,Empató,1,1,0
2002-10-06,Valencia,0 - 1,Celta,Perdió,0,1,1
2002-09-29,Valencia,3 - 0,Rayo Vallecano,Ganó,3,0,3
2002-09-22,Málaga,2 - 2,Valencia,Empató,2,2,0
2002-09-14,Valencia,3 - 0,Recreativo,Ganó,3,0,3
2002-09-01,Mallorca,0 - 2,Valencia,Ganó,0,2,2
2002-05-11,Valencia,2 - 0,Real Betis,Ganó,2,0,2
2002-05-05,Málaga,0 - 2,Valencia,Ganó,0,2,2
2002-04-27,Valencia,2 - 1,Espanyol,Ganó,2,1,1
2002-04-21,Valencia,1 - 0,RC Deportivo,Ganó,1,0,1
2002-04-13,Mallorca,1 - 1,Valencia,Empató,1,1,0
2002-04-07,Valencia,4 - 0,R. Sociedad,Ganó,4,0,4
2002-03-30,Tenerife,0 - 1,Valencia,Ganó,0,1,1
2002-03-24,Valencia,2 - 1,Osasuna,Ganó,2,1,1
2002-03-17,Rayo Vallecano,2 - 1,Valencia,Perdió,2,1,1
2002-03-10,Valencia,2 - 0,Sevilla,Ganó,2,0,2
2002-03-03,Real Zaragoza,0 - 1,Valencia,Ganó,0,1,1
2002-02-23,Valencia,2 - 0,Barcelona,Ganó,2,0,2
2002-02-16,Villarreal,1 - 1,Valencia,Empató,1,1,0
2002-02-09,Valencia,0 - 0,Celta,Empató,0,0,0
2002-02-06,Deportivo Alavés,1 - 2,Valencia,Ganó,1,2,1
2002-02-03,Valencia,2 - 1,Athletic,Ganó,2,1,1
2002-01-26,Las Palmas,0 - 1,Valencia,Ganó,0,1,1
2002-01-20,Valencia,1 - 2,Real Valladolid,Perdió,1,2,1
2002-01-13,Real Madrid,1 - 0,Valencia,Perdió,1,0,1
2002-01-06,Real Betis,1 - 3,Valencia,Ganó,1,3,2
2001-12-22,Valencia,2 - 1,Málaga,Ganó,2,1,1
2001-12-15,Espanyol,2 - 3,Valencia,Ganó,2,3,1
2001-12-09,RC Deportivo,1 - 0,Valencia,Perdió,1,0,1
2001-12-01,Valencia,1 - 1,Mallorca,Empató,1,1,0
2001-11-25,R. Sociedad,2 - 0,Valencia,Perdió,2,0,2
2001-11-18,Valencia,0 - 0,Tenerife,Empató,0,0,0
2001-11-11,Osasuna,0 - 0,Valencia,Empató,0,0,0
2001-11-04,Valencia,2 - 1,Rayo Vallecano,Ganó,2,1,1
2001-10-28,Sevilla,1 - 1,Valencia,Empató,1,1,0
2001-10-21,Valencia,2 - 0,Real Zaragoza,Ganó,2,0,2
2001-10-14,Barcelona,2 - 2,Valencia,Empató,2,2,0
2001-10-07,Valencia,1 - 0,Villarreal,Ganó,1,0,1
2001-10-04,Celta,1 - 1,Valencia,Empató,1,1,0
2001-09-30,Valencia,0 - 0,Deportivo Alavés,Empató,0,0,0
2001-09-23,Athletic,2 - 2,Valencia,Empató,2,2,0
2001-09-16,Valencia,1 - 0,Las Palmas,Ganó,1,0,1
2001-09-09,Real Valladolid,1 - 1,Valencia,Empató,1,1,0
2001-08-25,Valencia,1 - 0,Real Madrid,Ganó,1,0,1
2001-06-17,Barcelona,3 - 2,Valencia,Perdió,3,2,1
2001-06-10,Valencia,0 - 1,RC Deportivo,Perdió,0,1,1
2001-05-27,Racing,1 - 1,Valencia,Empató,1,1,0
2001-05-18,Valencia,1 - 0,Athletic,Ganó,1,0,1
2001-05-13,Málaga,3 - 0,Valencia,Perdió,3,0,3
2001-05-05,R. Sociedad,1 - 2,Valencia,Ganó,1,2,1
2001-04-28,Valencia,1 - 0,Real Valladolid,Ganó,1,0,1
2001-04-22,Real Oviedo,0 - 0,Valencia,Empató,0,0,0
2001-04-14,Valencia,1 - 2,Deportivo Alavés,Perdió,1,2,1
