Fecha,Equipo1,Score,Equipo2,Resultado,Goles_equipo1,Goles_equipo2,Diferencia_goles
2022-02-26,Atlético,2 - 0,Celta,Ganó,2,0,2
2022-02-19,Osasuna,0 - 3,Atlético,Ganó,0,3,3
2022-02-16,Atlético,0 - 1,Levante,Perdió,0,1,1
2022-02-12,Atlético,4 - 3,Getafe,Ganó,4,3,1
2022-02-06,Barcelona,4 - 2,Atlético,Perdió,4,2,2
2022-01-22,Atlético,3 - 2,Valencia,Ganó,3,2,1
2022-01-09,Villarreal,2 - 2,Atlético,Empató,2,2,0
2022-01-02,Atlético,2 - 0,Rayo Vallecano,Ganó,2,0,2
2021-12-22,Granada,2 - 1,Atlético,Perdió,2,1,1
2021-12-18,Sevilla,2 - 1,Atlético,Perdió,2,1,1
2021-12-12,Real Madrid,2 - 0,Atlético,Perdió,2,0,2
2021-12-04,Atlético,1 - 2,Mallorca,Perdió,1,2,1
2021-11-28,Cádiz,1 - 4,Atlético,Ganó,1,4,3
2021-11-20,Atlético,1 - 0,Osasuna,Ganó,1,0,1
2021-11-07,Valencia,3 - 3,Atlético,Empató,3,3,0
2021-10-31,Atlético,3 - 0,Real Betis,Ganó,3,0,3
2021-10-28,Levante,2 - 2,Atlético,Empató,2,2,0
2021-10-24,Atlético,2 - 2,R. Sociedad,Empató,2,2,0
2021-10-02,Atlético,2 - 0,Barcelona,Ganó,2,0,2
2021-09-25,Deportivo Alavés,1 - 0,Atlético,Perdió,1,0,1
2021-09-21,Getafe,1 - 2,Atlético,Ganó,1,2,1
2021-09-18,Atlético,0 - 0,Athletic,Empató,0,0,0
2021-09-12,Espanyol,1 - 2,Atlético,Ganó,1,2,1
2021-08-29,Atlético,2 - 2,Villarreal,Empató,2,2,0
2021-08-22,Atlético,1 - 0,Elche,Ganó,1,0,1
2021-08-15,Celta,1 - 2,Atlético,Ganó,1,2,1
2021-05-22,Real Valladolid,1 - 2,Atlético,Ganó,1,2,1
2021-05-16,Atlético,2 - 1,Osasuna,Ganó,2,1,1
2021-05-12,Atlético,2 - 1,R. Sociedad,Ganó,2,1,1
2021-05-08,Barcelona,0 - 0,Atlético,Empató,0,0,0
2021-05-01,Elche,0 - 1,Atlético,Ganó,0,1,1
2021-04-25,Athletic,2 - 1,Atlético,Perdió,2,1,1
2021-04-22,Atlético,2 - 0,Huesca,Ganó,2,0,2
2021-04-18,Atlético,5 - 0,Eibar,Ganó,5,0,5
2021-04-11,Real Betis,1 - 1,Atlético,Empató,1,1,0
2021-04-04,Sevilla,1 - 0,Atlético,Perdió,1,0,1
2021-03-21,Atlético,1 - 0,Deportivo Alavés,Ganó,1,0,1
2021-03-13,Getafe,0 - 0,Atlético,Empató,0,0,0
2021-03-10,Atlético,2 - 1,Athletic,Ganó,2,1,1
2021-03-07,Atlético,1 - 1,Real Madrid,Empató,1,1,0
2021-02-28,Villarreal,0 - 2,Atlético,Ganó,0,2,2
2021-02-20,Atlético,0 - 2,Levante,Perdió,0,2,2
2021-02-17,Levante,1 - 1,Atlético,Empató,1,1,0
2021-02-13,Granada,1 - 2,Atlético,Ganó,1,2,1
2021-02-08,Atlético,2 - 2,Celta,Empató,2,2,0
2021-01-31,Cádiz,2 - 4,Atlético,Ganó,2,4,2
2021-01-24,Atlético,3 - 1,Valencia,Ganó,3,1,2
2021-01-21,Eibar,1 - 2,Atlético,Ganó,1,2,1
2021-01-12,Atlético,2 - 0,Sevilla,Ganó,2,0,2
2021-01-03,Deportivo Alavés,1 - 2,Atlético,Ganó,1,2,1
2020-12-30,Atlético,1 - 0,Getafe,Ganó,1,0,1
2020-12-22,R. Sociedad,0 - 2,Atlético,Ganó,0,2,2
2020-12-19,Atlético,3 - 1,Elche,Ganó,3,1,2
2020-12-12,Real Madrid,2 - 0,Atlético,Perdió,2,0,2
2020-12-05,Atlético,2 - 0,Real Valladolid,Ganó,2,0,2
2020-11-28,Valencia,0 - 1,Atlético,Ganó,0,1,1
2020-11-21,Atlético,1 - 0,Barcelona,Ganó,1,0,1
2020-11-07,Atlético,4 - 0,Cádiz,Ganó,4,0,4
2020-10-31,Osasuna,1 - 3,Atlético,Ganó,1,3,2
2020-10-24,Atlético,2 - 0,Real Betis,Ganó,2,0,2
2020-10-17,Celta,0 - 2,Atlético,Ganó,0,2,2
2020-10-03,Atlético,0 - 0,Villarreal,Empató,0,0,0
2020-09-30,Huesca,0 - 0,Atlético,Empató,0,0,0
2020-09-27,Atlético,6 - 1,Granada,Ganó,6,1,5
2020-07-19,Atlético,1 - 1,R. Sociedad,Empató,1,1,0
2020-07-16,Getafe,0 - 2,Atlético,Ganó,0,2,2
2020-07-11,Atlético,1 - 0,Real Betis,Ganó,1,0,1
2020-07-07,Celta,1 - 1,Atlético,Empató,1,1,0
2020-07-03,Atlético,3 - 0,Mallorca,Ganó,3,0,3
2020-06-30,Barcelona,2 - 2,Atlético,Empató,2,2,0
2020-06-27,Atlético,2 - 1,Deportivo Alavés,Ganó,2,1,1
2020-06-23,Levante,0 - 1,Atlético,Ganó,0,1,1
2020-06-20,Atlético,1 - 0,Real Valladolid,Ganó,1,0,1
2020-06-17,Osasuna,0 - 5,Atlético,Ganó,0,5,5
2020-06-14,Athletic,1 - 1,Atlético,Empató,1,1,0
2020-03-07,Atlético,2 - 2,Sevilla,Empató,2,2,0
2020-03-01,Espanyol,1 - 1,Atlético,Empató,1,1,0
2020-02-23,Atlético,3 - 1,Villarreal,Ganó,3,1,2
2020-02-14,Valencia,2 - 2,Atlético,Empató,2,2,0
2020-02-08,Atlético,1 - 0,Granada,Ganó,1,0,1
2020-02-01,Real Madrid,1 - 0,Atlético,Perdió,1,0,1
2020-01-26,Atlético,0 - 0,Leganés,Empató,0,0,0
2020-01-18,Eibar,2 - 0,Atlético,Perdió,2,0,2
2020-01-04,Atlético,2 - 1,Levante,Ganó,2,1,1
2019-12-22,Real Betis,1 - 2,Atlético,Ganó,1,2,1
2019-12-14,Atlético,2 - 0,Osasuna,Ganó,2,0,2
2019-12-06,Villarreal,0 - 0,Atlético,Empató,0,0,0
2019-12-01,Atlético,0 - 1,Barcelona,Perdió,0,1,1
2019-11-23,Granada,1 - 1,Atlético,Empató,1,1,0
2019-11-10,Atlético,3 - 1,Espanyol,Ganó,3,1,2
2019-11-02,Sevilla,1 - 1,Atlético,Empató,1,1,0
2019-10-29,Deportivo Alavés,1 - 1,Atlético,Empató,1,1,0
2019-10-26,Atlético,2 - 0,Athletic,Ganó,2,0,2
2019-10-19,Atlético,1 - 1,Valencia,Empató,1,1,0
2019-10-06,Real Valladolid,0 - 0,Atlético,Empató,0,0,0
2019-09-28,Atlético,0 - 0,Real Madrid,Empató,0,0,0
2019-09-25,Mallorca,0 - 2,Atlético,Ganó,0,2,2
2019-09-21,Atlético,0 - 0,Celta,Empató,0,0,0
2019-09-14,R. Sociedad,2 - 0,Atlético,Perdió,2,0,2
2019-09-01,Atlético,3 - 2,Eibar,Ganó,3,2,1
2019-08-25,Leganés,0 - 1,Atlético,Ganó,0,1,1
2019-08-18,Atlético,1 - 0,Getafe,Ganó,1,0,1
2019-05-18,Levante,2 - 2,Atlético,Empató,2,2,0
2019-05-12,Atlético,1 - 1,Sevilla,Empató,1,1,0
2019-05-04,Espanyol,3 - 0,Atlético,Perdió,3,0,3
2019-04-27,Atlético,1 - 0,Real Valladolid,Ganó,1,0,1
2019-04-24,Atlético,3 - 2,Valencia,Ganó,3,2,1
2019-04-20,Eibar,0 - 1,Atlético,Ganó,0,1,1
2019-04-13,Atlético,2 - 0,Celta,Ganó,2,0,2
2019-04-06,Barcelona,2 - 0,Atlético,Perdió,2,0,2
2019-04-02,Atlético,2 - 0,Girona,Ganó,2,0,2
2019-03-30,Deportivo Alavés,0 - 4,Atlético,Ganó,0,4,4
2019-03-16,Athletic,2 - 0,Atlético,Perdió,2,0,2
2019-03-09,Atlético,1 - 0,Leganés,Ganó,1,0,1
2019-03-03,R. Sociedad,0 - 2,Atlético,Ganó,0,2,2
2019-02-24,Atlético,2 - 0,Villarreal,Ganó,2,0,2
2019-02-16,Rayo Vallecano,0 - 1,Atlético,Ganó,0,1,1
2019-02-09,Atlético,1 - 3,Real Madrid,Perdió,1,3,2
2019-02-03,Real Betis,1 - 0,Atlético,Perdió,1,0,1
2019-01-26,Atlético,2 - 0,Getafe,Ganó,2,0,2
2019-01-19,Huesca,0 - 3,Atlético,Ganó,0,3,3
2019-01-13,Atlético,1 - 0,Levante,Ganó,1,0,1
2019-01-06,Sevilla,1 - 1,Atlético,Empató,1,1,0
2018-12-22,Atlético,1 - 0,Espanyol,Ganó,1,0,1
2018-12-15,Real Valladolid,2 - 3,Atlético,Ganó,2,3,1
2018-12-08,Atlético,3 - 0,Deportivo Alavés,Ganó,3,0,3
2018-12-02,Girona,1 - 1,Atlético,Empató,1,1,0
2018-11-24,Atlético,1 - 1,Barcelona,Empató,1,1,0
2018-11-10,Atlético,3 - 2,Athletic,Ganó,3,2,1
2018-11-03,Leganés,1 - 1,Atlético,Empató,1,1,0
2018-10-27,Atlético,2 - 0,R. Sociedad,Ganó,2,0,2
2018-10-20,Villarreal,1 - 1,Atlético,Empató,1,1,0
2018-10-07,Atlético,1 - 0,Real Betis,Ganó,1,0,1
2018-09-29,Real Madrid,0 - 0,Atlético,Empató,0,0,0
2018-09-25,Atlético,3 - 0,Huesca,Ganó,3,0,3
2018-09-22,Getafe,0 - 2,Atlético,Ganó,0,2,2
2018-09-15,Atlético,1 - 1,Eibar,Empató,1,1,0
2018-09-01,Celta,2 - 0,Atlético,Perdió,2,0,2
2018-08-25,Atlético,1 - 0,Rayo Vallecano,Ganó,1,0,1
2018-08-20,Valencia,1 - 1,Atlético,Empató,1,1,0
2018-05-20,Atlético,2 - 2,Eibar,Empató,2,2,0
2018-05-12,Getafe,0 - 1,Atlético,Ganó,0,1,1
2018-05-06,Atlético,0 - 2,Espanyol,Perdió,0,2,2
2018-04-29,Deportivo Alavés,0 - 1,Atlético,Ganó,0,1,1
2018-04-22,Atlético,0 - 0,Real Betis,Empató,0,0,0
2018-04-19,R. Sociedad,3 - 0,Atlético,Perdió,3,0,3
2018-04-15,Atlético,3 - 0,Levante,Ganó,3,0,3
2018-04-08,Real Madrid,1 - 1,Atlético,Empató,1,1,0
2018-04-01,Atlético,1 - 0,RC Deportivo,Ganó,1,0,1
2018-03-18,Villarreal,2 - 1,Atlético,Perdió,2,1,1
2018-03-11,Atlético,3 - 0,Celta,Ganó,3,0,3
2018-03-04,Barcelona,1 - 0,Atlético,Perdió,1,0,1
2018-02-28,Atlético,4 - 0,Leganés,Ganó,4,0,4
2018-02-25,Sevilla,2 - 5,Atlético,Ganó,2,5,3
2018-02-18,Atlético,2 - 0,Athletic,Ganó,2,0,2
2018-02-10,Málaga,0 - 1,Atlético,Ganó,0,1,1
2018-02-04,Atlético,1 - 0,Valencia,Ganó,1,0,1
2018-01-28,Atlético,3 - 0,Las Palmas,Ganó,3,0,3
2018-01-20,Atlético,1 - 1,Girona,Empató,1,1,0
2018-01-13,Eibar,0 - 1,Atlético,Ganó,0,1,1
2018-01-06,Atlético,2 - 0,Getafe,Ganó,2,0,2
2017-12-22,Espanyol,1 - 0,Atlético,Perdió,1,0,1
2017-12-16,Atlético,1 - 0,Deportivo Alavés,Ganó,1,0,1
2017-12-10,Real Betis,0 - 1,Atlético,Ganó,0,1,1
2017-12-02,Atlético,2 - 1,R. Sociedad,Ganó,2,1,1
2017-11-25,Levante,0 - 5,Atlético,Ganó,0,5,5
2017-11-18,Atlético,0 - 0,Real Madrid,Empató,0,0,0
2017-11-04,RC Deportivo,0 - 1,Atlético,Ganó,0,1,1
2017-10-28,Atlético,1 - 1,Villarreal,Empató,1,1,0
2017-10-22,Celta,0 - 1,Atlético,Ganó,0,1,1
2017-10-14,Atlético,1 - 1,Barcelona,Empató,1,1,0
2017-09-30,Leganés,0 - 0,Atlético,Empató,0,0,0
2017-09-23,Atlético,2 - 0,Sevilla,Ganó,2,0,2
2017-09-20,Athletic,1 - 2,Atlético,Ganó,1,2,1
2017-09-16,Atlético,1 - 0,Málaga,Ganó,1,0,1
2017-09-09,Valencia,0 - 0,Atlético,Empató,0,0,0
2017-08-26,Las Palmas,1 - 5,Atlético,Ganó,1,5,4
2017-08-19,Girona,2 - 2,Atlético,Empató,2,2,0
2017-05-21,Atlético,3 - 1,Athletic,Ganó,3,1,2
2017-05-14,Real Betis,1 - 1,Atlético,Empató,1,1,0
2017-05-06,Atlético,1 - 0,Eibar,Ganó,1,0,1
2017-04-29,Las Palmas,0 - 5,Atlético,Ganó,0,5,5
2017-04-25,Atlético,0 - 1,Villarreal,Perdió,0,1,1
2017-04-22,Espanyol,0 - 1,Atlético,Ganó,0,1,1
2017-04-15,Atlético,3 - 0,Osasuna,Ganó,3,0,3
2017-04-08,Real Madrid,1 - 1,Atlético,Empató,1,1,0
2017-04-04,Atlético,1 - 0,R. Sociedad,Ganó,1,0,1
2017-04-01,Málaga,0 - 2,Atlético,Ganó,0,2,2
2017-03-19,Atlético,3 - 1,Sevilla,Ganó,3,1,2
2017-03-11,Granada,0 - 1,Atlético,Ganó,0,1,1
2017-03-05,Atlético,3 - 0,Valencia,Ganó,3,0,3
2017-03-02,RC Deportivo,1 - 1,Atlético,Empató,1,1,0
2017-02-26,Atlético,1 - 2,Barcelona,Perdió,1,2,1
2017-02-18,Real Sporting,1 - 4,Atlético,Ganó,1,4,3
2017-02-12,Atlético,3 - 2,Celta,Ganó,3,2,1
2017-02-04,Atlético,2 - 0,Leganés,Ganó,2,0,2
2017-01-28,Deportivo Alavés,0 - 0,Atlético,Empató,0,0,0
2017-01-22,Athletic,2 - 2,Atlético,Empató,2,2,0
2017-01-14,Atlético,1 - 0,Real Betis,Ganó,1,0,1
2017-01-07,Eibar,0 - 2,Atlético,Ganó,0,2,2
2016-12-17,Atlético,1 - 0,Las Palmas,Ganó,1,0,1
2016-12-12,Villarreal,3 - 0,Atlético,Perdió,3,0,3
2016-12-03,Atlético,0 - 0,Espanyol,Empató,0,0,0
2016-11-27,Osasuna,0 - 3,Atlético,Ganó,0,3,3
2016-11-19,Atlético,0 - 3,Real Madrid,Perdió,0,3,3
2016-11-05,R. Sociedad,2 - 0,Atlético,Perdió,2,0,2
2016-10-29,Atlético,4 - 2,Málaga,Ganó,4,2,2
2016-10-23,Sevilla,1 - 0,Atlético,Perdió,1,0,1
2016-10-15,Atlético,7 - 1,Granada,Ganó,7,1,6
2016-10-02,Valencia,0 - 2,Atlético,Ganó,0,2,2
2016-09-25,Atlético,1 - 0,RC Deportivo,Ganó,1,0,1
2016-09-21,Barcelona,1 - 1,Atlético,Empató,1,1,0
2016-09-17,Atlético,5 - 0,Real Sporting,Ganó,5,0,5
2016-09-10,Celta,0 - 4,Atlético,Ganó,0,4,4
2016-08-27,Leganés,0 - 0,Atlético,Empató,0,0,0
2016-08-21,Atlético,1 - 1,Deportivo Alavés,Empató,1,1,0
2016-05-14,Atlético,2 - 0,Celta,Ganó,2,0,2
2016-05-08,Levante,2 - 1,Atlético,Perdió,2,1,1
2016-04-30,Atlético,1 - 0,Rayo Vallecano,Ganó,1,0,1
2016-04-23,Atlético,1 - 0,Málaga,Ganó,1,0,1
2016-04-20,Athletic,0 - 1,Atlético,Ganó,0,1,1
2016-04-17,Atlético,3 - 0,Granada,Ganó,3,0,3
2016-04-09,Espanyol,1 - 3,Atlético,Ganó,1,3,2
2016-04-02,Atlético,5 - 1,Real Betis,Ganó,5,1,4
2016-03-19,Real Sporting,2 - 1,Atlético,Perdió,2,1,1
2016-03-12,Atlético,3 - 0,RC Deportivo,Ganó,3,0,3
2016-03-06,Valencia,1 - 3,Atlético,Ganó,1,3,2
2016-03-01,Atlético,3 - 0,R. Sociedad,Ganó,3,0,3
2016-02-27,Real Madrid,0 - 1,Atlético,Ganó,0,1,1
2016-02-21,Atlético,0 - 0,Villarreal,Empató,0,0,0
2016-02-14,Getafe,0 - 1,Atlético,Ganó,0,1,1
2016-02-06,Atlético,3 - 1,Eibar,Ganó,3,1,2
2016-01-30,Barcelona,2 - 1,Atlético,Perdió,2,1,1
2016-01-24,Atlético,0 - 0,Sevilla,Empató,0,0,0
2016-01-17,Las Palmas,0 - 3,Atlético,Ganó,0,3,3
2016-01-10,Celta,0 - 2,Atlético,Ganó,0,2,2
2016-01-02,Atlético,1 - 0,Levante,Ganó,1,0,1
2015-12-30,Rayo Vallecano,0 - 2,Atlético,Ganó,0,2,2
2015-12-20,Málaga,1 - 0,Atlético,Perdió,1,0,1
2015-12-13,Atlético,2 - 1,Athletic,Ganó,2,1,1
2015-12-05,Granada,0 - 2,Atlético,Ganó,0,2,2
2015-11-28,Atlético,1 - 0,Espanyol,Ganó,1,0,1
2015-11-22,Real Betis,0 - 1,Atlético,Ganó,0,1,1
2015-11-08,Atlético,1 - 0,Real Sporting,Ganó,1,0,1
2015-10-30,RC Deportivo,1 - 1,Atlético,Empató,1,1,0
2015-10-25,Atlético,2 - 1,Valencia,Ganó,2,1,1
2015-10-18,R. Sociedad,0 - 2,Atlético,Ganó,0,2,2
2015-10-04,Atlético,1 - 1,Real Madrid,Empató,1,1,0
2015-09-26,Villarreal,1 - 0,Atlético,Perdió,1,0,1
2015-09-22,Atlético,2 - 0,Getafe,Ganó,2,0,2
2015-09-19,Eibar,0 - 2,Atlético,Ganó,0,2,2
2015-09-12,Atlético,1 - 2,Barcelona,Perdió,1,2,1
2015-08-30,Sevilla,0 - 3,Atlético,Ganó,0,3,3
2015-08-22,Atlético,1 - 0,Las Palmas,Ganó,1,0,1
2015-05-23,Granada,0 - 0,Atlético,Empató,0,0,0
2015-05-17,Atlético,0 - 1,Barcelona,Perdió,0,1,1
2015-05-10,Levante,2 - 2,Atlético,Empató,2,2,0
2015-05-02,Atlético,0 - 0,Athletic,Empató,0,0,0
2015-04-29,Villarreal,0 - 1,Atlético,Ganó,0,1,1
2015-04-25,Atlético,3 - 0,Elche,Ganó,3,0,3
2015-04-18,RC Deportivo,1 - 2,Atlético,Ganó,1,2,1
2015-04-11,Málaga,2 - 2,Atlético,Empató,2,2,0
2015-04-07,Atlético,2 - 0,R. Sociedad,Ganó,2,0,2
2015-04-04,Córdoba,0 - 2,Atlético,Ganó,0,2,2
2015-03-21,Atlético,2 - 0,Getafe,Ganó,2,0,2
2015-03-14,Espanyol,0 - 0,Atlético,Empató,0,0,0
2015-03-08,Atlético,1 - 1,Valencia,Empató,1,1,0
2015-03-01,Sevilla,0 - 0,Atlético,Empató,0,0,0
2015-02-21,Atlético,3 - 0,Almería,Ganó,3,0,3
2015-02-15,Celta,2 - 0,Atlético,Perdió,2,0,2
2015-02-07,Atlético,4 - 0,Real Madrid,Ganó,4,0,4
2015-01-31,Eibar,1 - 3,Atlético,Ganó,1,3,2
2015-01-24,Atlético,3 - 1,Rayo Vallecano,Ganó,3,1,2
2015-01-18,Atlético,2 - 0,Granada,Ganó,2,0,2
2015-01-11,Barcelona,3 - 1,Atlético,Perdió,3,1,2
2015-01-03,Atlético,3 - 1,Levante,Ganó,3,1,2
2014-12-21,Athletic,1 - 4,Atlético,Ganó,1,4,3
2014-12-14,Atlético,0 - 1,Villarreal,Perdió,0,1,1
2014-12-06,Elche,0 - 2,Atlético,Ganó,0,2,2
2014-11-30,Atlético,2 - 0,RC Deportivo,Ganó,2,0,2
2014-11-22,Atlético,3 - 1,Málaga,Ganó,3,1,2
2014-11-09,R. Sociedad,2 - 1,Atlético,Perdió,2,1,1
2014-11-01,Atlético,4 - 2,Córdoba,Ganó,4,2,2
2014-10-26,Getafe,0 - 1,Atlético,Ganó,0,1,1
2014-10-19,Atlético,2 - 0,Espanyol,Ganó,2,0,2
2014-10-04,Valencia,3 - 1,Atlético,Perdió,3,1,2
2014-09-27,Atlético,4 - 0,Sevilla,Ganó,4,0,4
2014-09-24,Almería,0 - 1,Atlético,Ganó,0,1,1
2014-09-20,Atlético,2 - 2,Celta,Empató,2,2,0
2014-09-13,Real Madrid,1 - 2,Atlético,Ganó,1,2,1
2014-08-30,Atlético,2 - 1,Eibar,Ganó,2,1,1
2014-08-25,Rayo Vallecano,0 - 0,Atlético,Empató,0,0,0
2014-05-17,Barcelona,1 - 1,Atlético,Empató,1,1,0
2014-05-11,Atlético,1 - 1,Málaga,Empató,1,1,0
2014-05-04,Levante,2 - 0,Atlético,Perdió,2,0,2
2014-04-27,Valencia,0 - 1,Atlético,Ganó,0,1,1
2014-04-18,Atlético,2 - 0,Elche,Ganó,2,0,2
2014-04-13,Getafe,0 - 2,Atlético,Ganó,0,2,2
2014-04-05,Atlético,1 - 0,Villarreal,Ganó,1,0,1
2014-03-29,Athletic,1 - 2,Atlético,Ganó,1,2,1
2014-03-26,Atlético,1 - 0,Granada,Ganó,1,0,1
2014-03-23,Real Betis,0 - 2,Atlético,Ganó,0,2,2
2014-03-15,Atlético,1 - 0,Espanyol,Ganó,1,0,1
2014-03-08,Celta,0 - 2,Atlético,Ganó,0,2,2
2014-03-02,Atlético,2 - 2,Real Madrid,Empató,2,2,0
2014-02-23,Osasuna,3 - 0,Atlético,Perdió,3,0,3
2014-02-15,Atlético,3 - 0,Real Valladolid,Ganó,3,0,3
2014-02-08,Almería,2 - 0,Atlético,Perdió,2,0,2
2014-02-02,Atlético,4 - 0,R. Sociedad,Ganó,4,0,4
2014-01-26,Rayo Vallecano,2 - 4,Atlético,Ganó,2,4,2
2014-01-19,Atlético,1 - 1,Sevilla,Empató,1,1,0
2014-01-11,Atlético,0 - 0,Barcelona,Empató,0,0,0
2014-01-04,Málaga,0 - 1,Atlético,Ganó,0,1,1
2013-12-21,Atlético,3 - 2,Levante,Ganó,3,2,1
2013-12-15,Atlético,3 - 0,Valencia,Ganó,3,0,3
2013-11-30,Elche,0 - 2,Atlético,Ganó,0,2,2
2013-11-23,Atlético,7 - 0,Getafe,Ganó,7,0,7
2013-11-10,Villarreal,1 - 1,Atlético,Empató,1,1,0
2013-11-03,Atlético,2 - 0,Athletic,Ganó,2,0,2
2013-10-31,Granada,1 - 2,Atlético,Ganó,1,2,1
2013-10-27,Atlético,5 - 0,Real Betis,Ganó,5,0,5
2013-10-19,Espanyol,1 - 0,Atlético,Perdió,1,0,1
2013-10-06,Atlético,2 - 1,Celta,Ganó,2,1,1
2013-09-28,Real Madrid,0 - 1,Atlético,Ganó,0,1,1
2013-09-24,Atlético,2 - 1,Osasuna,Ganó,2,1,1
2013-09-21,Real Valladolid,0 - 2,Atlético,Ganó,0,2,2
2013-09-14,Atlético,4 - 2,Almería,Ganó,4,2,2
2013-09-01,R. Sociedad,1 - 2,Atlético,Ganó,1,2,1
2013-08-25,Atlético,5 - 0,Rayo Vallecano,Ganó,5,0,5
2013-08-18,Sevilla,1 - 3,Atlético,Ganó,1,3,2
2013-06-01,Real Zaragoza,1 - 3,Atlético,Ganó,1,3,2
2013-05-26,Atlético,0 - 0,Mallorca,Empató,0,0,0
2013-05-12,Atlético,1 - 2,Barcelona,Perdió,1,2,1
2013-05-08,Celta,1 - 3,Atlético,Ganó,1,3,2
2013-05-04,RC Deportivo,0 - 0,Atlético,Empató,0,0,0
2013-04-27,Atlético,1 - 2,Real Madrid,Perdió,1,2,1
2013-04-21,Sevilla,0 - 1,Atlético,Ganó,0,1,1
2013-04-14,Atlético,5 - 0,Granada,Ganó,5,0,5
2013-04-07,Getafe,0 - 0,Atlético,Empató,0,0,0
2013-03-31,Atlético,1 - 1,Valencia,Empató,1,1,0
2013-03-17,Osasuna,0 - 2,Atlético,Ganó,0,2,2
2013-03-10,Atlético,0 - 1,R. Sociedad,Perdió,0,1,1
2013-03-03,Málaga,0 - 0,Atlético,Empató,0,0,0
2013-02-24,Atlético,1 - 0,Espanyol,Ganó,1,0,1
2013-02-17,Real Valladolid,0 - 3,Atlético,Ganó,0,3,3
2013-02-10,Rayo Vallecano,2 - 1,Atlético,Perdió,2,1,1
2013-02-03,Atlético,1 - 0,Real Betis,Ganó,1,0,1
2013-01-27,Athletic,3 - 0,Atlético,Perdió,3,0,3
2013-01-20,Atlético,2 - 0,Levante,Ganó,2,0,2
2013-01-13,Atlético,2 - 0,Real Zaragoza,Ganó,2,0,2
2013-01-06,Mallorca,1 - 1,Atlético,Empató,1,1,0
2012-12-21,Atlético,1 - 0,Celta,Ganó,1,0,1
2012-12-16,Barcelona,4 - 1,Atlético,Perdió,4,1,3
2012-12-09,Atlético,6 - 0,RC Deportivo,Ganó,6,0,6
2012-12-01,Real Madrid,2 - 0,Atlético,Perdió,2,0,2
2012-11-25,Atlético,4 - 0,Sevilla,Ganó,4,0,4
2012-11-18,Granada,0 - 1,Atlético,Ganó,0,1,1
2012-11-11,Atlético,2 - 0,Getafe,Ganó,2,0,2
2012-11-03,Valencia,2 - 0,Atlético,Perdió,2,0,2
2012-10-28,Atlético,3 - 1,Osasuna,Ganó,3,1,2
2012-10-21,R. Sociedad,0 - 1,Atlético,Ganó,0,1,1
2012-10-07,Atlético,2 - 1,Málaga,Ganó,2,1,1
2012-09-30,Espanyol,0 - 1,Atlético,Ganó,0,1,1
2012-09-26,Real Betis,2 - 4,Atlético,Ganó,2,4,2
2012-09-23,Atlético,2 - 1,Real Valladolid,Ganó,2,1,1
2012-09-16,Atlético,4 - 3,Rayo Vallecano,Ganó,4,3,1
2012-08-27,Atlético,4 - 0,Athletic,Ganó,4,0,4
2012-08-19,Levante,1 - 1,Atlético,Empató,1,1,0
2012-05-13,Villarreal,0 - 1,Atlético,Ganó,0,1,1
2012-05-05,Atlético,2 - 1,Málaga,Ganó,2,1,1
2012-05-02,Atlético,1 - 1,R. Sociedad,Empató,1,1,0
2012-04-29,Real Betis,2 - 2,Atlético,Empató,2,2,0
2012-04-22,Atlético,3 - 1,Espanyol,Ganó,3,1,2
2012-04-15,Rayo Vallecano,0 - 1,Atlético,Ganó,0,1,1
2012-04-11,Atlético,1 - 4,Real Madrid,Perdió,1,4,3
2012-04-08,Levante,2 - 0,Atlético,Perdió,2,0,2
2012-04-01,Atlético,3 - 0,Getafe,Ganó,3,0,3
2012-03-25,Real Zaragoza,1 - 0,Atlético,Perdió,1,0,1
2012-03-21,Atlético,2 - 1,Athletic,Ganó,2,1,1
2012-03-18,Mallorca,2 - 1,Atlético,Perdió,2,1,1
2012-03-11,Atlético,2 - 0,Granada,Ganó,2,0,2
2012-03-03,Sevilla,1 - 1,Atlético,Empató,1,1,0
2012-02-26,Atlético,1 - 2,Barcelona,Perdió,1,2,1
2012-02-19,Real Sporting,1 - 1,Atlético,Empató,1,1,0
2012-02-11,Racing,0 - 0,Atlético,Empató,0,0,0
2012-02-05,Atlético,0 - 0,Valencia,Empató,0,0,0
2012-01-30,Osasuna,0 - 1,Atlético,Ganó,0,1,1
2012-01-21,R. Sociedad,0 - 4,Atlético,Ganó,0,4,4
2012-01-15,Atlético,3 - 0,Villarreal,Ganó,3,0,3
2012-01-07,Málaga,0 - 0,Atlético,Empató,0,0,0
2011-12-18,Atlético,0 - 2,Real Betis,Perdió,0,2,2
2011-12-11,Espanyol,4 - 2,Atlético,Perdió,4,2,2
2011-12-04,Atlético,3 - 1,Rayo Vallecano,Ganó,3,1,2
2011-11-26,Real Madrid,4 - 1,Atlético,Perdió,4,1,3
2011-11-20,Atlético,3 - 2,Levante,Ganó,3,2,1
2011-11-06,Getafe,3 - 2,Atlético,Perdió,3,2,1
2011-10-30,Atlético,3 - 1,Real Zaragoza,Ganó,3,1,2
2011-10-27,Athletic,3 - 0,Atlético,Perdió,3,0,3
2011-10-23,Atlético,1 - 1,Mallorca,Empató,1,1,0
2011-10-15,Granada,0 - 0,Atlético,Empató,0,0,0
2011-10-02,Atlético,0 - 0,Sevilla,Empató,0,0,0
